country_alpha,country,respno,rawidentity,dv_identity,region,age,gender,ethndom,employment,educ,poltransform,econtransform,socialtransform,colyears,colpower,colpopulation,coastal,loggdp1980,loggdp2013,conflictyears,democ2013
17,MLW,MLW1553,5,1,EA,28,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1554,5,1,EA,62,1,1,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1555,5,1,EA,52,1,1,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1556,3,0,EA,29,0,1,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1557,5,1,EA,42,0,1,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1558,5,1,EA,36,1,1,1,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1559,5,1,EA,24,1,1,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1560,3,0,EA,23,0,1,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1561,5,1,EA,40,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1562,5,1,EA,22,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1563,5,1,EA,21,1,1,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1564,5,1,EA,25,0,1,3,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1565,5,1,EA,25,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1566,5,1,EA,48,0,0,0,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1567,5,1,EA,26,1,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1568,5,1,EA,58,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1569,3,0,EA,60,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1570,3,0,EA,22,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1571,3,0,EA,25,1,0,2,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1572,3,0,EA,22,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1573,5,1,EA,37,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1574,3,0,EA,20,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1575,5,1,EA,26,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1576,5,1,EA,45,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1578,5,1,EA,28,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1579,3,0,EA,21,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1580,5,1,EA,35,0,1,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1581,5,1,EA,45,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1582,5,1,EA,50,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1583,5,1,EA,28,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1584,3,0,EA,32,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1585,5,1,EA,46,0,0,2,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1586,3,0,EA,25,1,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1587,5,1,EA,23,0,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1588,5,1,EA,50,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1589,3,0,EA,60,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1590,5,1,EA,31,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1591,3,0,EA,21,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1592,5,1,EA,42,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1593,3,0,EA,21,0,0,2,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1594,5,1,EA,23,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1595,5,1,EA,36,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1596,5,1,EA,28,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1598,3,0,EA,32,0,0,3,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1599,3,0,EA,25,0,0,3,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1600,3,0,EA,18,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1601,5,1,EA,37,0,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1602,2,0,EA,27,1,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1603,5,1,EA,42,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1604,5,1,EA,23,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1606,3,0,EA,19,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1607,3,0,EA,51,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1608,3,0,EA,62,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1609,5,1,EA,52,0,0,3,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1610,5,1,EA,38,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1611,3,0,EA,43,0,0,3,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1612,1,0,EA,59,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1613,5,1,EA,38,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1614,5,1,EA,40,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1615,3,0,EA,30,0,0,3,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1616,5,1,EA,33,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1617,3,0,EA,36,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1618,3,0,EA,30,0,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1619,3,0,EA,50,1,0,3,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1620,3,0,EA,19,0,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1621,3,0,EA,19,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1622,5,1,EA,45,0,0,0,1,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1623,3,0,EA,18,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1624,4,1,EA,18,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1625,3,0,EA,24,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1626,5,1,EA,35,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1627,1,0,EA,48,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1628,5,1,EA,30,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1629,1,0,EA,32,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1630,2,0,EA,60,1,0,2,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1631,5,1,EA,43,0,0,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1632,5,1,EA,28,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1633,3,0,EA,22,0,0,2,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1635,5,1,EA,52,0,0,3,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1636,5,1,EA,20,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1637,3,0,EA,25,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1638,3,0,EA,20,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1639,3,0,EA,25,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1641,3,0,EA,21,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1642,3,0,EA,64,0,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1643,3,0,EA,18,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1644,5,1,EA,21,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1645,5,1,EA,21,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1646,3,0,EA,40,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1647,5,1,EA,27,1,0,2,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1648,5,1,EA,32,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1649,5,1,EA,42,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1650,5,1,EA,28,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1651,3,0,EA,24,0,1,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1652,5,1,EA,19,1,1,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1653,3,0,EA,57,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1654,3,0,EA,60,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1655,3,0,EA,30,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1656,5,1,EA,72,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1657,5,1,EA,51,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1658,3,0,EA,38,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1659,5,1,EA,36,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1660,5,1,EA,38,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1661,3,0,EA,64,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1662,3,0,EA,87,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1663,3,0,EA,57,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1664,4,1,EA,56,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1665,5,1,EA,24,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1666,3,0,EA,35,0,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1667,3,0,EA,29,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1668,5,1,EA,35,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1669,3,0,EA,19,1,1,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1670,5,1,EA,30,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1671,3,0,EA,83,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1672,5,1,EA,34,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1673,3,0,EA,32,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1674,3,0,EA,32,0,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1675,5,1,EA,21,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1676,3,0,EA,21,1,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1677,3,0,EA,18,1,0,3,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1678,3,0,EA,29,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1679,5,1,EA,54,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1680,5,1,EA,43,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1681,5,1,EA,29,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1682,5,1,EA,24,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1683,3,0,EA,30,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1684,5,1,EA,29,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1685,5,1,EA,26,1,1,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1686,3,0,EA,48,0,1,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1687,5,1,EA,24,1,1,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1688,3,0,EA,18,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1689,3,0,EA,40,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1690,3,0,EA,35,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1691,1,0,EA,89,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1692,5,1,EA,42,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1693,2,0,EA,23,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1694,3,0,EA,48,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1695,3,0,EA,47,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1697,3,0,EA,18,0,0,3,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1698,3,0,EA,50,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1699,3,0,EA,55,0,0,2,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1700,3,0,EA,44,1,0,3,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1701,5,1,EA,22,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1702,3,0,EA,28,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1703,5,1,EA,21,1,1,0,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1704,2,0,EA,26,0,0,2,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1705,3,0,EA,44,0,0,3,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1706,5,1,EA,25,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1707,3,0,EA,39,0,0,2,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1708,5,1,EA,46,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1709,4,1,EA,33,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1710,5,1,EA,28,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1711,5,1,EA,19,0,1,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1712,3,0,EA,32,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1713,5,1,EA,43,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1714,5,1,EA,61,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1715,5,1,EA,77,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1716,3,0,EA,27,1,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1717,5,1,EA,43,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1718,1,0,EA,57,1,0,3,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1719,5,1,EA,50,0,0,3,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1720,2,0,EA,33,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1721,3,0,EA,34,0,1,0,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1722,3,0,EA,29,1,1,3,6,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1724,5,1,EA,54,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1725,5,1,EA,22,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1726,5,1,EA,20,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1727,5,1,EA,25,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1728,5,1,EA,74,0,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1729,5,1,EA,41,1,1,1,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1730,5,1,EA,28,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1731,3,0,EA,30,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1732,5,1,EA,26,1,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1733,5,1,EA,50,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1734,5,1,EA,58,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1735,5,1,EA,63,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1736,5,1,EA,84,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1737,3,0,EA,41,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1738,3,0,EA,32,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1739,5,1,EA,25,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1740,4,1,EA,31,0,0,3,8,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1741,5,1,EA,25,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1742,5,1,EA,18,1,1,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1743,3,0,EA,69,0,0,3,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1744,5,1,EA,43,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1745,5,1,EA,46,1,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1746,3,0,EA,36,0,1,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1747,3,0,EA,22,1,1,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1748,3,0,EA,32,0,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1749,3,0,EA,21,1,0,0,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1750,5,1,EA,23,0,1,0,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1751,5,1,EA,23,0,0,2,5,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1752,5,1,EA,30,1,0,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1753,5,1,EA,21,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1754,3,0,EA,39,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1756,5,1,EA,20,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1757,5,1,EA,44,0,0,2,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1758,5,1,EA,33,1,0,2,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1759,3,0,EA,26,1,0,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1760,3,0,EA,34,0,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1761,5,1,EA,38,0,0,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1762,3,0,EA,30,1,0,1,4,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1763,5,1,EA,29,0,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1764,3,0,EA,28,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1765,3,0,EA,31,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1766,3,0,EA,52,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1767,3,0,EA,21,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1769,3,0,EA,38,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1770,5,1,EA,35,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1771,5,1,EA,42,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1772,3,0,EA,38,1,0,1,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1773,1,0,EA,42,1,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1774,5,1,EA,43,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1775,3,0,EA,41,0,1,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1776,3,0,EA,32,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1777,1,0,EA,27,1,0,0,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1778,3,0,EA,42,0,0,0,0,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1779,5,1,EA,32,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1780,3,0,EA,32,1,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1781,3,0,EA,25,1,0,1,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1782,5,1,EA,23,0,0,3,3,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1783,5,1,EA,25,0,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1784,3,0,EA,57,1,0,0,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
17,MLW,MLW1785,5,1,EA,29,0,0,1,2,55,39,56,79,UK,0,0,5.47512576,6.657750538,0,0.556
